Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,macd,macdsignal,macdhist,ema200
2020-09-16 22:00:00,1.18129,1.18186,1.1812,1.18152,1.18174,1.18205,1.18137,1.18168,-0.0012304035034849115,-0.0008994725663046233,-0.00033093093718028813,1.1842850169885162
2020-09-16 23:00:00,1.18152,1.18158,1.18014,1.18038,1.18171,1.18174,1.18031,1.18053,-0.0013048648386584372,-0.000980551020775386,-0.0003243138178830511,1.1842461610980832
2020-09-17 00:00:00,1.18036,1.18038,1.17681,1.17766,1.18052,1.18052,1.17696,1.17781,-0.0015653132939807968,-0.0010975034754164682,-0.00046780981856432854,1.1841806271568087
2020-09-17 01:00:00,1.17767,1.17901,1.17591,1.17615,1.17783,1.17914,1.17606,1.17631,-0.0018719858638887032,-0.0012523999531109152,-0.000619585910777788,1.18410072041893
2020-09-17 02:00:00,1.17613,1.17693,1.17594,1.17673,1.17629,1.17707,1.17609,1.17687,-0.0020446554173618736,-0.001410851045961107,-0.0006338043714007667,1.1840273799172492
2020-09-17 03:00:00,1.1767,1.1767,1.17361,1.1753,1.17686,1.17686,1.17383,1.17547,-0.0022707109886885846,-0.0015828230345066026,-0.000687887954181982,1.1839405403160825
2020-09-17 04:00:00,1.17529,1.17592,1.17491,1.17582,1.17545,1.17606,1.17507,1.17596,-0.002380461524757349,-0.001742350732556752,-0.0006381107922005971,1.1838597389199026
2020-09-17 05:00:00,1.17583,1.17705,1.17561,1.17687,1.17597,1.1772,1.17579,1.17702,-0.0023555599615661116,-0.0018649925783586238,-0.0004905673832074878,1.1837901892789084
2020-09-17 06:00:00,1.17687,1.1778,1.17549,1.17738,1.17702,1.17797,1.17563,1.17751,-0.002268522440985299,-0.0019456985508839587,-0.00032282389010134015,1.183726406301009
2020-09-17 07:00:00,1.17739,1.17944,1.17698,1.17934,1.17753,1.17958,1.17711,1.17947,-0.0020181252674136285,-0.0019601838941898926,-5.7941373223735926e-05,1.183682760467168
2020-09-17 08:00:00,1.17933,1.18116,1.17905,1.1803,1.17946,1.18128,1.17919,1.18045,-0.001722365370542267,-0.0019126201894603674,0.00019025481891810038,1.183649101159037
2020-09-17 09:00:00,1.18028,1.18076,1.17824,1.17987,1.18044,1.18089,1.17838,1.18001,-0.0015053185525313317,-0.0018311598620745603,0.0003258413095432286,1.1836114981624297
2020-09-17 10:00:00,1.17986,1.18044,1.1788,1.17977,1.17998,1.18056,1.17893,1.17991,-0.001326090207337316,-0.0017301459311271114,0.0004040557237897954,1.183573274300117
2020-09-17 11:00:00,1.17976,1.18075,1.17886,1.18049,1.1799,1.18087,1.179,1.18062,-0.0011131211026145227,-0.0016067409654245937,0.000493619862810071,1.1835425949538472
2020-09-17 12:00:00,1.18048,1.18122,1.17905,1.18076,1.18061,1.18135,1.1792,1.18089,-0.0009120413641265923,-0.0014678010451649934,0.0005557596810384011,1.1835149074418685
2020-09-17 13:00:00,1.18075,1.18164,1.17932,1.18084,1.18088,1.18179,1.17945,1.18096,-0.0007377248583126939,-0.0013217858077945335,0.0005840609494818397,1.183488291447422
2020-09-17 14:00:00,1.18084,1.18172,1.18008,1.18071,1.18098,1.18186,1.18021,1.18085,-0.0006031153468253336,-0.0011780517156006936,0.0005749363687753599,1.1834606467564028
2020-09-17 15:00:00,1.18072,1.18271,1.18059,1.18223,1.18086,1.18286,1.18075,1.18235,-0.0003695253837303625,-0.0010163464492266273,0.0006468210654962648,1.1834484015150455
2020-09-17 16:00:00,1.18222,1.18253,1.1818,1.18215,1.18234,1.18276,1.18194,1.18229,-0.00018868395528004456,-0.0008508139504373107,0.0006621299951572662,1.1834354820969852
2020-09-17 17:00:00,1.18214,1.18333,1.18203,1.18311,1.18228,1.18347,1.18221,1.18324,3.1732365645797955e-05,-0.000674304687220689,0.000706037052866487,1.1834322434691544
2020-09-17 18:00:00,1.18313,1.18438,1.183,1.18382,1.18326,1.18451,1.18313,1.18396,0.00026069976961151653,-0.00048730379585424787,0.0007480035654657644,1.1834361017430932
2020-09-17 19:00:00,1.18384,1.18508,1.18339,1.185,1.18396,1.18523,1.18352,1.18513,0.000531250302409747,-0.0002835929762014489,0.000814843278611196,1.1834516629197789
2020-09-17 20:00:00,1.18499,1.18518,1.18438,1.18467,1.18512,1.18532,1.18451,1.18489,0.0007108411722382968,-8.470614651349972e-05,0.0007955473187517965,1.183463785676796
2020-09-17 21:00:00,1.18467,1.18467,1.18397,1.18424,1.18489,1.18512,1.1847,1.1847,0.0008091435212809195,9.406378704538413e-05,0.0007150797342355354,1.1834715092024
2020-09-17 22:00:00,1.18415,1.18538,1.18415,1.18517,1.18471,1.18555,1.18459,1.18532,0.0009511280566130154,0.0002654766409589104,0.0006856514156541049,1.1834884096083462
2020-09-17 23:00:00,1.1852,1.18554,1.18456,1.18461,1.18533,1.18571,1.18471,1.18478,0.0010068580708291197,0.00041375292693295225,0.0005931051438961675,1.1834995697117459
2020-09-18 00:00:00,1.18464,1.18613,1.18463,1.18532,1.18479,1.18633,1.18479,1.18547,0.0010956851979690985,0.0005501393811401815,0.0005455458168289169,1.1835176834459573
2020-09-18 01:00:00,1.1853,1.18607,1.18448,1.18482,1.18546,1.18623,1.18465,1.18499,0.001112906620110321,0.0006626928289342095,0.0004502137911761116,1.1835306418196294
2020-09-18 02:00:00,1.18483,1.18493,1.18424,1.18456,1.18501,1.18507,1.18441,1.18468,0.0010929757500488524,0.000748749413157138,0.0003442263368917144,1.1835408841895834
2020-09-18 03:00:00,1.18455,1.18517,1.18447,1.18498,1.18467,1.18533,1.18462,1.18511,0.0010984091054133671,0.0008186813516083838,0.0002797277538049833,1.183555203749886
2020-09-18 04:00:00,1.18496,1.18515,1.18459,1.18481,1.1851,1.18531,1.18473,1.18496,0.0010765872715203795,0.000870262535590783,0.00020632473592959648,1.183567689284713
2020-09-18 05:00:00,1.18479,1.18549,1.18456,1.18545,1.18495,1.18564,1.18473,1.18561,0.0010982757233530815,0.0009158651731432427,0.00018241055020983888,1.1835864187445666
2020-09-18 06:00:00,1.18547,1.18659,1.18469,1.18649,1.18562,1.18673,1.18481,1.18661,0.0011857151004488475,0.0009698351586043636,0.0002158799418444839,1.1836153101003422
2020-09-18 07:00:00,1.1865,1.18683,1.1847,1.18481,1.18663,1.18699,1.18487,1.18494,0.001106692218111549,0.0009972065705058006,0.00010948564760574842,1.1836271975620303
2020-09-18 08:00:00,1.18479,1.18609,1.18393,1.18586,1.18493,1.18624,1.18407,1.18598,0.0011159285100907912,0.0010209509584227987,9.497755166799253e-05,1.1836494145017116
2020-09-18 09:00:00,1.18586,1.18633,1.1851,1.18533,1.18596,1.18646,1.18527,1.18545,0.0010681685848883404,0.001030394483715907,3.777410117243346e-05,1.1836661367454757
2020-09-18 10:00:00,1.18531,1.18531,1.18363,1.18403,1.18545,1.18545,1.18376,1.18418,0.0009148732750017263,0.0010072902419730708,-9.241696697134447e-05,1.1836697572753714
2020-09-18 11:00:00,1.18405,1.18442,1.18299,1.18413,1.18418,1.18456,1.18313,1.18426,0.0007923214136946743,0.0009642964763173915,-0.00017197506262271712,1.1836743368049696
2020-09-18 12:00:00,1.18414,1.18452,1.18299,1.18437,1.18427,1.18466,1.18312,1.18451,0.0007064209934259935,0.0009127213797391119,-0.0002063003863131184,1.1836812588268106
2020-09-18 13:00:00,1.18438,1.18511,1.18303,1.18312,1.18452,1.18524,1.18321,1.18328,0.0005313546129486202,0.0008364480263810135,-0.00030509341343239334,1.1836756741618673
2020-09-18 14:00:00,1.1831,1.18696,1.18254,1.18596,1.18327,1.18713,1.18269,1.18612,0.0006146917266720564,0.0007920967664392221,-0.00017740503976716574,1.183698403772197
2020-09-18 15:00:00,1.18596,1.18656,1.18543,1.18555,1.18616,1.18673,1.18557,1.18567,0.0006402727505103734,0.0007617319632534523,-0.00012145921274307899,1.1837168276152596
2020-09-18 16:00:00,1.18554,1.1865,1.18501,1.18649,1.18566,1.18663,1.18516,1.18663,0.0007280040626287398,0.0007549863831285098,-2.698232049977e-05,1.1837444213703316
2020-09-18 17:00:00,1.18648,1.18668,1.18502,1.18568,1.18662,1.18682,1.18518,1.18581,0.0007238276939163235,0.0007487546452860725,-2.4926951369749024e-05,1.183763680859184
2020-09-18 18:00:00,1.1857,1.18598,1.18501,1.18526,1.18582,1.18613,1.18515,1.18541,0.0006788025880144488,0.0007347642338317477,-5.596164581729893e-05,1.183778569606854
2020-09-18 19:00:00,1.18528,1.18533,1.18444,1.18491,1.18543,1.18546,1.18462,1.18504,0.0006078706379430976,0.0007093855146540177,-0.00010151487671092015,1.1837898276207162
2020-09-18 20:00:00,1.18488,1.18507,1.18353,1.18376,1.18504,1.18525,1.1841,1.18423,0.0004536319803323252,0.0006582348077896793,-0.00020460282745735406,1.1837895308284703
2020-09-20 21:00:00,1.18373,1.18444,1.18357,1.18381,1.18473,1.18537,1.18431,1.18481,0.00033160873598969687,0.0005929095934296828,-0.0002613008574399859,1.183789734501819
2020-09-20 22:00:00,1.18376,1.18478,1.18374,1.18478,1.18476,1.185,1.18418,1.18492,0.0003096063794705284,0.0005362489506378519,-0.0002266425711673235,1.1837995878898604
2020-09-20 23:00:00,1.18478,1.18494,1.18435,1.18449,1.18495,1.18509,1.18452,1.18465,0.0002657058849957483,0.00048214033750943114,-0.00021643445251368282,1.1838064576621006
2020-09-21 00:00:00,1.18447,1.18602,1.18423,1.18587,1.18463,1.18616,1.18439,1.186,0.00033836839348411196,0.0004533859487043673,-0.00011501755522025532,1.1838269904216816
2020-09-21 01:00:00,1.18588,1.18611,1.18536,1.18554,1.18603,1.18625,1.18552,1.18568,0.0003651168728586729,0.00043573213353522843,-7.061526067655554e-05,1.1838440352931077
2020-09-21 02:00:00,1.18555,1.18619,1.18554,1.1858,1.18569,1.18632,1.18568,1.18594,0.0004026535233900841,0.00042911641150619956,-2.6462888116115472e-05,1.1838634976284996
2020-09-21 03:00:00,1.18581,1.18668,1.18559,1.18668,1.18597,1.18683,1.18574,1.18681,0.0004976733661323784,0.00044282780243143534,5.484556370094311e-05,1.1838915225277185
2020-09-21 04:00:00,1.18668,1.18712,1.18652,1.1866,1.18684,1.18727,1.18665,1.18673,0.0005600658541369263,0.00046627541277253354,9.37904413643928e-05,1.1839184725523182
2020-09-21 05:00:00,1.18658,1.18694,1.18608,1.18625,1.18672,1.18709,1.18623,1.18638,0.0005746461127829061,0.00048794955277460804,8.669656000829807e-05,1.1839416718304046
2020-09-21 06:00:00,1.18625,1.18644,1.1854,1.18576,1.18638,1.18654,1.18555,1.18589,0.0005404323996105465,0.0004984461221417957,4.198627746875071e-05,1.1839597646480124
2020-09-21 07:00:00,1.18577,1.18677,1.18305,1.18329,1.1859,1.1869,1.1832,1.18341,0.0003104309730554977,0.00046084309232453615,-0.00015041211926903843,1.1839531003231567
2020-09-21 08:00:00,1.18325,1.18326,1.17907,1.18008,1.18342,1.18342,1.1792,1.18018,-0.00012937562579051765,0.0003427993487015254,-0.00047217497449204306,1.1839145620114835
2020-09-21 09:00:00,1.18006,1.18006,1.17796,1.1784,1.18018,1.18018,1.17812,1.17855,-0.0006064961733103225,0.00015294024429915584,-0.0007594364176094783,1.1838596907476877
2020-09-21 10:00:00,1.17838,1.17918,1.17748,1.17867,1.17853,1.17934,1.17763,1.1788,-0.0009518584692496113,-6.80194984105976e-05,-0.0008838389708390136,1.1838080520337804
2020-09-21 11:00:00,1.17866,1.17966,1.17791,1.17949,1.17879,1.1798,1.17805,1.17961,-0.0011461809692674407,-0.0002836517925819662,-0.0008625291766854745,1.183765086341902
2020-09-21 12:00:00,1.17946,1.17953,1.17624,1.17693,1.1796,1.17966,1.17638,1.17705,-0.0014895825750447234,-0.0005248379490745177,-0.0009647446259702057,1.1836970755325298
2020-09-21 13:00:00,1.17694,1.17796,1.17489,1.17493,1.17706,1.17808,1.17505,1.17507,-0.0019011982767216384,-0.0008001100146039419,-0.0011010882621176965,1.1836098409501166
2020-09-21 14:00:00,1.17495,1.17594,1.17306,1.17403,1.17508,1.17608,1.17324,1.17416,-0.0022738180056511847,-0.0010948516128133905,-0.0011789663928377942,1.183514519149618
2020-09-21 15:00:00,1.17404,1.17504,1.17309,1.17372,1.17417,1.17518,1.17324,1.17384,-0.002564573428537331,-0.0013887959759581786,-0.0011757774525791526,1.1834170612476316
2020-09-21 16:00:00,1.17369,1.17419,1.1733,1.17401,1.17384,1.17433,1.17342,1.17413,-0.0027400134501314177,-0.0016590394707928263,-0.0010809739793385914,1.1833234586481527
2020-09-21 17:00:00,1.17399,1.17567,1.17358,1.17529,1.17412,1.17581,1.17371,1.17541,-0.0027441329718915775,-0.0018760581710125766,-0.0008680748008790009,1.1832435237362309
2020-09-21 18:00:00,1.17527,1.17574,1.17491,1.17536,1.17539,1.17589,1.17505,1.1755,-0.002710504301226324,-0.002042947397055326,-0.0006675569041709982,1.1831650807139797
2020-09-21 19:00:00,1.17535,1.17743,1.17528,1.17635,1.17548,1.17756,1.17544,1.17649,-0.002574293755249535,-0.0021492166686941675,-0.0004250770865553673,1.1830972689655819
2020-09-21 20:00:00,1.17636,1.17725,1.1762,1.17696,1.1765,1.17742,1.17633,1.17722,-0.0023895784413903165,-0.0021972890232333973,-0.00019228941815691925,1.1830362016126905
2020-09-21 21:00:00,1.17614,1.177,1.17609,1.17636,1.17714,1.17777,1.17701,1.17736,-0.0022654900508580766,-0.002210929228758333,-5.456082209974369e-05,1.1829697717458976
2020-09-21 22:00:00,1.17627,1.17696,1.17625,1.17642,1.17727,1.17743,1.17646,1.17655,-0.002137665926642107,-0.002196276568335088,5.861064169298061e-05,1.1829045998877294
2020-09-21 23:00:00,1.17643,1.17662,1.17623,1.17623,1.17657,1.17682,1.17636,1.17636,-0.0020283146506705485,-0.00216268418480218,0.00013436953413163135,1.1828381859584982
2020-09-22 00:00:00,1.1762,1.17703,1.1755,1.17675,1.17635,1.17716,1.17568,1.17691,-0.0018780443956993853,-0.002105756226981621,0.00022771183128223555,1.182777606993737
2020-09-22 01:00:00,1.17677,1.17696,1.17519,1.17647,1.17692,1.1771,1.17536,1.17663,-0.0017612452569535364,-0.002036854032976004,0.00027560877602246774,1.1827148447350928
2020-09-22 02:00:00,1.17646,1.17668,1.17592,1.17629,1.17661,1.17683,1.17606,1.17644,-0.0016640237635547894,-0.0019622879790917613,0.00029826421553697186,1.1826509159317586
2020-09-22 03:00:00,1.17627,1.17709,1.1761,1.17674,1.17642,1.17725,1.17625,1.17689,-0.0015329924081735058,-0.0018764288649081103,0.0003434364567346045,1.1825921008478606
2020-09-22 04:00:00,1.17673,1.17681,1.17632,1.17681,1.17687,1.17696,1.17647,1.17696,-0.0014072784698186958,-0.0017825987858902273,0.00037532031607153153,1.1825345675060908
2020-09-22 05:00:00,1.17682,1.17684,1.17514,1.17518,1.17698,1.17698,1.1753,1.17532,-0.001422775772021323,-0.0017106341831164464,0.00028785841109512343,1.1824613877299108
2020-09-22 06:00:00,1.17519,1.17578,1.17332,1.17462,1.17534,1.17592,1.17346,1.17476,-0.0014633759287667747,-0.001661182532246512,0.00019780660347973734,1.1823833639714043
2020-09-22 07:00:00,1.17457,1.17507,1.17194,1.17231,1.17478,1.1752,1.17208,1.17242,-0.0016627820238948043,-0.0016615024305761705,-1.2795933186338874e-06,1.182283131494077
2020-09-22 08:00:00,1.17229,1.1749,1.17228,1.17441,1.17242,1.17506,1.17241,1.17453,-0.0016325414200903943,-0.0016557102284790151,2.316880838862086e-05,1.1822047918772205
2020-09-22 09:00:00,1.17442,1.1746,1.17326,1.17367,1.17454,1.17472,1.1734,1.17379,-0.0016492755177353047,-0.001654423286330273,5.14776859496832e-06,1.1821198685749597
2020-09-22 10:00:00,1.17365,1.17667,1.17364,1.17607,1.17379,1.17681,1.17377,1.17621,-0.0014521381239502862,-0.0016139662538542756,0.0001618281299039894,1.1820596708776965
2020-09-22 11:00:00,1.17609,1.17609,1.17451,1.17516,1.17622,1.17625,1.17464,1.17528,-0.001353729759885569,-0.0015619189550605344,0.00020818919517496528,1.1819910174361274
2020-09-22 12:00:00,1.17517,1.17552,1.1734,1.175,1.1753,1.17567,1.17353,1.17515,-0.0012739656027420665,-0.0015043282845968408,0.00023036268185477426,1.1819214550735788
2020-09-22 13:00:00,1.175,1.17599,1.17258,1.17278,1.17513,1.17615,1.17272,1.17296,-0.001374048207797962,-0.001478272269237065,0.00010422406143910292,1.181830495321603
2020-09-22 14:00:00,1.17278,1.17368,1.17024,1.17032,1.17299,1.17383,1.17039,1.17046,-0.00163304115241103,-0.001509226045871858,-0.000123815106539172,1.1817159630298457
2020-09-22 15:00:00,1.17034,1.17161,1.16909,1.1702,1.17047,1.17178,1.16924,1.17032,-0.0018269183465959848,-0.0015727645060166833,-0.0002541538405793015,1.1816013763330313
2020-09-22 16:00:00,1.17018,1.17158,1.16986,1.17034,1.17031,1.17174,1.17002,1.17048,-0.0019468287597428358,-0.0016475773567619137,-0.000299251402980922,1.1814893228371803
2020-09-22 17:00:00,1.17032,1.17159,1.17019,1.17096,1.17047,1.17173,1.17032,1.17109,-0.001969130892438997,-0.0017118880638973305,-0.0002572428285416667,1.181384553455716
2020-09-22 18:00:00,1.17094,1.17156,1.17042,1.17044,1.17108,1.17169,1.17055,1.17056,-0.0020056453167174304,-0.0017706395144613505,-0.00023500580225607986,1.1812756524263057
2020-09-22 19:00:00,1.17043,1.17113,1.17026,1.17104,1.17055,1.17126,1.1704,1.17117,-0.0019635338791381685,-0.0018092183873967141,-0.00015431549174145433,1.1811738051384817
2020-09-22 20:00:00,1.17102,1.17126,1.17015,1.17067,1.17116,1.17139,1.17087,1.17087,-0.0019376798026400355,-0.0018349106704453784,-0.00010276913219465708,1.181069289664467
2020-09-22 21:00:00,1.17035,1.1707,1.17008,1.17048,1.1711,1.17122,1.17079,1.17081,-0.001910498633843627,-0.0018500282631250281,-6.04703707185988e-05,1.180963923598154
2020-09-22 22:00:00,1.17045,1.17075,1.17039,1.17063,1.17091,1.17092,1.17054,1.17078,-0.0018554649701558734,-0.0018511156045311972,-4.349365624676214e-06,1.1808610984877246
2020-09-22 23:00:00,1.17064,1.171,1.17039,1.17055,1.17081,1.17115,1.17052,1.17069,-0.0017975842938176,-0.0018404093423884777,4.2825048570877596e-05,1.1807585004928218
2020-09-23 00:00:00,1.17054,1.17086,1.16771,1.16799,1.17068,1.17101,1.16792,1.16814,-0.0019359674186942843,-0.001859520957649639,-7.644646104464537e-05,1.1806314507366744
2020-09-23 01:00:00,1.16801,1.16901,1.16741,1.16876,1.16815,1.16915,1.16759,1.16891,-0.001960900437686375,-0.0018797968536569862,-8.110358402938856e-05,1.1805133268487473
2020-09-23 02:00:00,1.16876,1.16914,1.16753,1.16804,1.16894,1.16936,1.1677,1.16819,-0.0020155243079773566,-0.0019069423445210603,-0.00010858196345629625,1.1803892141437846
2020-09-23 03:00:00,1.16802,1.1686,1.16758,1.16811,1.16817,1.16875,1.16772,1.16826,-0.00202976780398334,-0.0019315074364135163,-9.826036756982372e-05,1.180267032908523
2020-09-23 04:00:00,1.16811,1.16812,1.16739,1.16777,1.16824,1.16827,1.16756,1.16792,-0.002044918488273151,-0.001954189646785443,-9.072884148770763e-05,1.1801426843223686
2020-09-23 05:00:00,1.16778,1.16897,1.16778,1.16875,1.16795,1.16912,1.16793,1.16889,-0.0019553081299443775,-0.00195441334341723,-8.947865271476466e-07,1.18002932427936
2020-09-23 06:00:00,1.16872,1.16936,1.16712,1.16907,1.16888,1.1695,1.1673,1.16921,-0.0018372908049866243,-0.0019309888357311087,9.369803074448435e-05,1.1799202762765804
2020-09-23 07:00:00,1.16909,1.16998,1.16743,1.16934,1.16922,1.17015,1.16758,1.16952,-0.0017023508403615217,-0.0018852612366571913,0.00018291039629566956,1.1798149998957188
2020-09-23 08:00:00,1.16932,1.17045,1.16812,1.17037,1.16958,1.17058,1.16827,1.17049,-0.0014950633941128721,-0.0018072216681483274,0.00031215827403545523,1.1797210197972539
2020-09-23 09:00:00,1.17036,1.17184,1.17007,1.17136,1.17048,1.17198,1.17019,1.17151,-0.001236646581306955,-0.0016931066507800529,0.00045646006947309796,1.1796378255704154
2020-09-23 10:00:00,1.17132,1.17167,1.17055,1.17076,1.17151,1.1718,1.17068,1.1709,-0.0010679536757602914,-0.0015680760557761006,0.0005001223800158092,1.1795494889975755
2020-09-23 11:00:00,1.17076,1.1711,1.16885,1.16888,1.17088,1.17122,1.16902,1.16903,-0.0010735879671326387,-0.0014691784380474083,0.00039559047091476955,1.179443324927948
2020-09-23 12:00:00,1.16886,1.16957,1.16844,1.16909,1.16902,1.16971,1.16859,1.16923,-0.0010490155405196155,-0.0013851458585418498,0.0003361303180222342,1.1793403067694608
2020-09-23 13:00:00,1.1691,1.17039,1.16785,1.16829,1.16924,1.17053,1.168,1.16843,-0.0010816267100903776,-0.0013244420288515554,0.00024281531876117778,1.1792303534682722
2020-09-23 14:00:00,1.16828,1.1683,1.16632,1.16738,1.16842,1.16843,1.16647,1.16754,-0.0011674431339980806,-0.0012930422498808605,0.00012559911588277983,1.1791124395034138
2020-09-23 15:00:00,1.16738,1.16877,1.16673,1.16772,1.16752,1.16893,1.16685,1.16786,-0.001194251521572376,-0.0012732841042191636,7.903258264678774e-05,1.1789990818964147
2020-09-23 16:00:00,1.16769,1.16893,1.16719,1.16807,1.16786,1.16909,1.16733,1.16821,-0.001173725312161089,-0.0012533723458075488,7.964703364645971e-05,1.1788903348128683
2020-09-23 17:00:00,1.16805,1.16844,1.16755,1.16803,1.1682,1.16858,1.16768,1.16818,-0.00114745862031862,-0.001232189600709763,8.473098039114314e-05,1.1787822717799044
2020-09-23 18:00:00,1.16802,1.16812,1.1656,1.16567,1.16816,1.16827,1.16576,1.16581,-0.0013020649600965495,-0.0012461646725871202,-5.5900287509429245e-05,1.178651801413935
2020-09-23 19:00:00,1.16568,1.16636,1.16508,1.1662,1.16582,1.16657,1.16521,1.16648,-0.0013660777338815322,-0.0012701472848460026,-9.593044903552961e-05,1.1785279028924034
2020-09-23 20:00:00,1.16617,1.16629,1.16541,1.16592,1.16646,1.16646,1.16557,1.16612,-0.0014229985368880982,-0.0013007175352544218,-0.0001222810016336764,1.1784024511223297
2020-09-23 21:00:00,1.16592,1.16615,1.16551,1.16589,1.16612,1.167,1.16612,1.16651,-0.0014537712624700383,-0.0013313282806975452,-0.00012244298177249311,1.1782779491211124
2020-09-23 22:00:00,1.16585,1.16638,1.16571,1.1661,1.16646,1.16659,1.16592,1.16629,-0.0014445616171285813,-0.0013539749479837525,-9.058666914482888e-05,1.1781567754980167
2020-09-23 23:00:00,1.16612,1.16616,1.1651,1.16562,1.16631,1.16634,1.16526,1.16577,-0.0014591744406686757,-0.0013750148465207371,-8.415959414793863e-05,1.1780320314632104
2020-09-24 00:00:00,1.16563,1.16727,1.16561,1.16724,1.16579,1.16741,1.16579,1.16739,-0.0013247636962552267,-0.001364964616467635,4.020092021240823e-05,1.1779246480655665
2020-09-24 01:00:00,1.16726,1.16793,1.16604,1.16608,1.1674,1.16807,1.16618,1.16624,-0.0012968947233245043,-0.001351350637839009,5.445591451450462e-05,1.1778067908708842
2020-09-24 02:00:00,1.16611,1.16649,1.16573,1.16609,1.16624,1.16663,1.16587,1.16624,-0.001259482910078713,-0.0013329770922869497,7.349418220823668e-05,1.1776902058870944
2020-09-24 03:00:00,1.16608,1.16647,1.16552,1.16553,1.16622,1.16662,1.16566,1.16566,-0.0012604909434608125,-0.0013184798625217222,5.798891906090976e-05,1.177569208813591
2020-09-24 04:00:00,1.16554,1.16577,1.16518,1.16521,1.16569,1.16589,1.16533,1.16535,-0.0012724432095754246,-0.0013092725319324627,3.682932235703814e-05,1.1774462316114658
2020-09-24 05:00:00,1.16518,1.16594,1.16423,1.1658,1.16534,1.16609,1.1645,1.16595,-0.0012202412162511944,-0.001291466268796209,7.122505254501463e-05,1.1773303487098592
2020-09-24 06:00:00,1.1658,1.16612,1.16474,1.16522,1.16593,1.16625,1.16486,1.16533,-0.0012117041420940389,-0.001275513843455775,6.380970136173622e-05,1.1772098477276716
2020-09-24 07:00:00,1.16519,1.16731,1.16492,1.16663,1.16533,1.16746,1.16505,1.16677,-0.0010787283245394796,-0.001236156739672516,0.00015742841513303628,1.1771045756109784
2020-09-24 08:00:00,1.16657,1.16675,1.1649,1.16563,1.16679,1.1669,1.16503,1.16577,-0.001042023871190123,-0.0011973301659760373,0.00015530629478591423,1.176990400729277
2020-09-24 09:00:00,1.16561,1.16592,1.16325,1.16342,1.16576,1.16605,1.16339,1.16354,-0.0011776882012306533,-0.0011934017730269606,1.5713571796307233e-05,1.1768553718662993
2020-09-24 10:00:00,1.16424,1.16502,1.16378,1.16427,1.16438,1.16515,1.16391,1.16439,-0.0012027507025302864,-0.0011952715589276257,-7.4791436026607015e-06,1.17673014428554
2020-09-24 11:00:00,1.16423,1.16536,1.16351,1.1638,1.1644,1.16551,1.16367,1.16394,-0.00124617288215223,-0.0012054518235725465,-4.0721058579683495e-05,1.176601486133445
2020-09-24 12:00:00,1.16381,1.1649,1.16258,1.1639,1.16395,1.16503,1.16272,1.16403,-0.0012580145000080645,-0.00121596435885965,-4.205014114841443e-05,1.1764751031868437
2020-09-24 13:00:00,1.16389,1.1652,1.16303,1.16386,1.16401,1.16533,1.16318,1.16405,-0.0012561466564477985,-0.0012240008183772798,-3.2145838070518715e-05,1.1763495797720491
2020-09-24 14:00:00,1.16385,1.16564,1.16343,1.16393,1.16403,1.16578,1.16361,1.16407,-0.0012347841390549785,-0.0012261574825128195,-8.62665654215904e-06,1.1762260018638695
2020-09-24 15:00:00,1.16391,1.1666,1.16351,1.16644,1.16405,1.16674,1.16366,1.16658,-0.0010037475896553794,-0.0011816755039413315,0.0001779279142859521,1.176128628710995
2020-09-24 16:00:00,1.16645,1.16686,1.16577,1.16618,1.1666,1.167,1.16593,1.16632,-0.0008320380698731977,-0.0011117480171277047,0.000279709947254507,1.1760296373805375
2020-09-24 17:00:00,1.1662,1.16862,1.16606,1.1679,1.16633,1.16877,1.1662,1.16803,-0.0005508179267974533,-0.0009995619990616545,0.0004487440722642012,1.1759487454663033
2020-09-24 18:00:00,1.1679,1.16809,1.16649,1.16658,1.16806,1.16825,1.16663,1.16671,-0.00042951077280029004,-0.0008855517538093816,0.00045604098100909156,1.17585552411838
2020-09-24 19:00:00,1.16656,1.1674,1.16626,1.16684,1.16669,1.16754,1.16641,1.16697,-0.00030883410487891894,-0.000770208224023289,0.0004613741191443701,1.1757658174107344
2020-09-24 20:00:00,1.16683,1.16739,1.16623,1.16623,1.16696,1.16759,1.16663,1.16723,-0.00025942834961423245,-0.0006680522491414778,0.00040862389952724533,1.1756709336554036
2020-09-24 21:00:00,1.16623,1.16701,1.16623,1.16662,1.16723,1.16794,1.16723,1.16731,-0.00018665257726024898,-0.000571772314765232,0.00038511973750498304,1.1755808746140564
2020-09-24 22:00:00,1.16669,1.16738,1.16667,1.16718,1.16732,1.16755,1.16709,1.16734,-8.28350624273444e-05,-0.0004739848642976545,0.0003911498018703101,1.1754972838218767
2020-09-24 23:00:00,1.16715,1.16766,1.16693,1.16732,1.16734,1.16781,1.16708,1.16745,1.0615526828461341e-05,-0.0003770647860724313,0.00038768031290089264,1.1754159178136987
2020-09-25 00:00:00,1.16728,1.16741,1.16636,1.16672,1.16745,1.16757,1.16651,1.16688,3.584757793384519e-05,-0.000294482313271176,0.0003303298912050212,1.1753293912682887
2020-09-25 01:00:00,1.16671,1.16737,1.1662,1.1667,1.16686,1.16752,1.16637,1.16684,5.361231794043242e-05,-0.00022486338702885434,0.00027847570496928676,1.1752435266785546
